DRO PID,article_title,Publication Type,Authors,Parent Publication,Fields Of Research,Publication Year,Scopus Citation Count,Web of Science Citation Count,Journal Impact Factor,SJR.x,Abstract Views,File Downloads,URL,Open Access,ISSN,Rank,Sourceid,journal_title,Type,SJR.y,SJR Best Quartile,H index,Total Docs. (2017),Total Docs. (3years),Total Refs.,Total Cites (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Country,Publisher,Categories,Quartiles
DU:30081858,Do ENSO and coastal development enhance coastal burial of terrestrial carbon?,Journal Article,"Macreadie, Peter I.;Rolph, Timothy C.;Boyd, Ron;Schröder-Adams, Claudia J.;Skilbeck, Charles G.",PLoS one,"050102 Ecosystem Function,050205 Environmental Management",2015,6,5,2.806,1.201,173,6,http://dro.deakin.edu.au/view/DU:30081858,TRUE,"19326203, 19326203, 19326203, 19326203",3504,10600153309,PLoS ONE,journal,1164,Q1,241,21139,84900,966837,253405,80196,"2,86","45,74",United States,Public Library of Science,"Biochemistry, Genetics and Molecular Biology (miscellaneous) ",1
DU:30081858,Do ENSO and coastal development enhance coastal burial of terrestrial carbon?,Journal Article,"Macreadie, Peter I.;Rolph, Timothy C.;Boyd, Ron;Schröder-Adams, Claudia J.;Skilbeck, Charles G.",PLoS one,"050102 Ecosystem Function,050205 Environmental Management",2015,6,5,2.806,1.201,173,6,http://dro.deakin.edu.au/view/DU:30081858,TRUE,"19326203, 19326203, 19326203, 19326203",3504,10600153309,PLoS ONE,journal,1164,Q1,241,21139,84900,966837,253405,80196,"2,86","45,74",United States,Public Library of Science,Medicine (miscellaneous) ,1
DU:30082963,Fine-scale patterns of genetic variation in a widespread clonal seagrass species,Journal Article,"Sherman, Craig D.H.;York, Paul H.;Smith, Timothy M.;Macreadie, Peter I.",Marine biology,"060701 Phycology (incl Marine Grasses),06 Biological Sciences,05 Environmental Sciences",2016,6,5,2.136,1.198,206,2,http://dro.deakin.edu.au/view/DU:30082963,FALSE,"00253162, 14321793",3916,12165,Marine Biology,journal,1085,Q1,103,226,735,14471,1676,702,"2,27","64,03",Germany,Springer Verlag,Aquatic Science ,1
DU:30082963,Fine-scale patterns of genetic variation in a widespread clonal seagrass species,Journal Article,"Sherman, Craig D.H.;York, Paul H.;Smith, Timothy M.;Macreadie, Peter I.",Marine biology,"060701 Phycology (incl Marine Grasses),06 Biological Sciences,05 Environmental Sciences",2016,6,5,2.136,1.198,206,2,http://dro.deakin.edu.au/view/DU:30082963,FALSE,"00253162, 14321793",3916,12165,Marine Biology,journal,1085,Q1,103,226,735,14471,1676,702,"2,27","64,03",Germany,Springer Verlag,Ecology ,1
DU:30082963,Fine-scale patterns of genetic variation in a widespread clonal seagrass species,Journal Article,"Sherman, Craig D.H.;York, Paul H.;Smith, Timothy M.;Macreadie, Peter I.",Marine biology,"060701 Phycology (incl Marine Grasses),06 Biological Sciences,05 Environmental Sciences",2016,6,5,2.136,1.198,206,2,http://dro.deakin.edu.au/view/DU:30082963,FALSE,"00253162, 14321793",3916,12165,Marine Biology,journal,1085,Q1,103,226,735,14471,1676,702,"2,27","64,03",Germany,Springer Verlag,"Ecology, Evolution, Behavior and Systematics ",1
DU:30082965,Recovery pathways from small-scale disturbance in a temperate Australian seagrass,Journal Article,"Smith, Timothy M.;York, Paul H.;Macreadie, Peter I.;Keough, Michael J.;Ross, D. Jeff;Sherman, Craig D.H.",Marine ecology progress series,"060701 Phycology (incl Marine Grasses),050102 Ecosystem Function,060205 Marine and Estuarine Ecology (incl Marine Ichthyology),0602 Ecology",2016,4,4,2.292,1.279,212,2,http://dro.deakin.edu.au/view/DU:30082965,FALSE,"01718630, 01718630, 01718630, 01718630, 01718630",2973,12169,Marine Ecology - Progress Series,journal,1289,Q1,161,415,1415,28996,3555,1399,"2,37","69,87",Germany,Inter-Research Science Publishing,Aquatic Science ,1
DU:30082965,Recovery pathways from small-scale disturbance in a temperate Australian seagrass,Journal Article,"Smith, Timothy M.;York, Paul H.;Macreadie, Peter I.;Keough, Michael J.;Ross, D. Jeff;Sherman, Craig D.H.",Marine ecology progress series,"060701 Phycology (incl Marine Grasses),050102 Ecosystem Function,060205 Marine and Estuarine Ecology (incl Marine Ichthyology),0602 Ecology",2016,4,4,2.292,1.279,212,2,http://dro.deakin.edu.au/view/DU:30082965,FALSE,"01718630, 01718630, 01718630, 01718630, 01718630",2973,12169,Marine Ecology - Progress Series,journal,1289,Q1,161,415,1415,28996,3555,1399,"2,37","69,87",Germany,Inter-Research Science Publishing,Ecology ,1
DU:30082965,Recovery pathways from small-scale disturbance in a temperate Australian seagrass,Journal Article,"Smith, Timothy M.;York, Paul H.;Macreadie, Peter I.;Keough, Michael J.;Ross, D. Jeff;Sherman, Craig D.H.",Marine ecology progress series,"060701 Phycology (incl Marine Grasses),050102 Ecosystem Function,060205 Marine and Estuarine Ecology (incl Marine Ichthyology),0602 Ecology",2016,4,4,2.292,1.279,212,2,http://dro.deakin.edu.au/view/DU:30082965,FALSE,"01718630, 01718630, 01718630, 01718630, 01718630",2973,12169,Marine Ecology - Progress Series,journal,1289,Q1,161,415,1415,28996,3555,1399,"2,37","69,87",Germany,Inter-Research Science Publishing,"Ecology, Evolution, Behavior and Systematics ",1
DU:30082966,Sedimentary factors are key predictors of carbon storage in SE Australian saltmarshes,Journal Article,"Kelleway, Jeffrey J.;Saintilan, Neil;Macreadie, Peter I.;Ralph, Peter J.",Ecosystems,"050102 Ecosystem Function,060205 Marine and Estuarine Ecology (incl Marine Ichthyology),050102 Ecosystem Function,060205 Marine and Estuarine Ecology (incl Marine Ichthyology)",2016,21,15,4.198,2.013,163,2,http://dro.deakin.edu.au/view/DU:30082966,FALSE,"14329840, 14350629, 14350629",1302,20343,Ecosystems,journal,2081,Q1,126,153,311,7789,1332,308,"3,90","50,91",Germany,Springer Verlag,Ecology ,1
DU:30082966,Sedimentary factors are key predictors of carbon storage in SE Australian saltmarshes,Journal Article,"Kelleway, Jeffrey J.;Saintilan, Neil;Macreadie, Peter I.;Ralph, Peter J.",Ecosystems,"050102 Ecosystem Function,060205 Marine and Estuarine Ecology (incl Marine Ichthyology),050102 Ecosystem Function,060205 Marine and Estuarine Ecology (incl Marine Ichthyology)",2016,21,15,4.198,2.013,163,2,http://dro.deakin.edu.au/view/DU:30082966,FALSE,"14329840, 14350629, 14350629",1302,20343,Ecosystems,journal,2081,Q1,126,153,311,7789,1332,308,"3,90","50,91",Germany,Springer Verlag,"Ecology, Evolution, Behavior and Systematics ",1
DU:30082966,Sedimentary factors are key predictors of carbon storage in SE Australian saltmarshes,Journal Article,"Kelleway, Jeffrey J.;Saintilan, Neil;Macreadie, Peter I.;Ralph, Peter J.",Ecosystems,"050102 Ecosystem Function,060205 Marine and Estuarine Ecology (incl Marine Ichthyology),050102 Ecosystem Function,060205 Marine and Estuarine Ecology (incl Marine Ichthyology)",2016,21,15,4.198,2.013,163,2,http://dro.deakin.edu.au/view/DU:30082966,FALSE,"14329840, 14350629, 14350629",1302,20343,Ecosystems,journal,2081,Q1,126,153,311,7789,1332,308,"3,90","50,91",Germany,Springer Verlag,Environmental Chemistry ,1
DU:30083086,Can mud (silt and clay) concentration be used to predict soil organic carbon content within seagrass ecosystems?,Journal Article,"Serrano, Oscar;Lavery, Paul S.;Duarte, Carlos M.;Kendrick, Gary A.;Calafat, Antoni;York, Paul;Steven, Andy;Macreadie, Peter",Biogeosciences,"060205 Marine and Estuarine Ecology (incl Marine Ichthyology),060701 Phycology (incl Marine Grasses)",2016,NA,14,3.851,2.328,168,120,http://dro.deakin.edu.au/view/DU:30083086,TRUE,"17264170, 17264170, 17264189, 17264189, 17264189, 18106285, 17264170, 17264170, 17264189, 17264189, 17264189, 18106285",1311,130037,Biogeosciences,journal,2072,Q1,99,338,1380,25610,5424,1361,"3,57","75,77",Germany,Copernicus GmbH,Earth-Surface Processes ,1
DU:30083086,Can mud (silt and clay) concentration be used to predict soil organic carbon content within seagrass ecosystems?,Journal Article,"Serrano, Oscar;Lavery, Paul S.;Duarte, Carlos M.;Kendrick, Gary A.;Calafat, Antoni;York, Paul;Steven, Andy;Macreadie, Peter",Biogeosciences,"060205 Marine and Estuarine Ecology (incl Marine Ichthyology),060701 Phycology (incl Marine Grasses)",2016,NA,14,3.851,2.328,168,120,http://dro.deakin.edu.au/view/DU:30083086,TRUE,"17264170, 17264170, 17264189, 17264189, 17264189, 18106285, 17264170, 17264170, 17264189, 17264189, 17264189, 18106285",1311,130037,Biogeosciences,journal,2072,Q1,99,338,1380,25610,5424,1361,"3,57","75,77",Germany,Copernicus GmbH,"Ecology, Evolution, Behavior and Systematics ",1
DU:30086244,Spatial variation in reproductive effort of a southern Australian seagrass,Journal Article,"Smith, Timothy M.;York, Paul H.;Macreadie, Peter I.;Keough, Michael J.;Ross, D. Jeff;Sherman, Craig D. H.",Marine environmental research,"060701 Phycology (incl Marine Grasses),060703 Plant Developmental and Reproductive Biology,050206 Environmental Monitoring",2016,4,5,3.101,1.092,188,1,http://dro.deakin.edu.au/view/DU:30086244,FALSE,"01411136, 01411136, 01411136, 18790291, 18790291, 18790291, 01411136, 01411136, 01411136, 18790291, 18790291, 18790291",4052,24021,Marine Environmental Research,journal,1057,Q1,77,193,426,13143,1455,419,"3,13","68,10",Netherlands,Elsevier BV,Aquatic Science ,1
DU:30086244,Spatial variation in reproductive effort of a southern Australian seagrass,Journal Article,"Smith, Timothy M.;York, Paul H.;Macreadie, Peter I.;Keough, Michael J.;Ross, D. Jeff;Sherman, Craig D. H.",Marine environmental research,"060701 Phycology (incl Marine Grasses),060703 Plant Developmental and Reproductive Biology,050206 Environmental Monitoring",2016,4,5,3.101,1.092,188,1,http://dro.deakin.edu.au/view/DU:30086244,FALSE,"01411136, 01411136, 01411136, 18790291, 18790291, 18790291, 01411136, 01411136, 01411136, 18790291, 18790291, 18790291",4052,24021,Marine Environmental Research,journal,1057,Q1,77,193,426,13143,1455,419,"3,13","68,10",Netherlands,Elsevier BV,Medicine (miscellaneous) ,1
DU:30086244,Spatial variation in reproductive effort of a southern Australian seagrass,Journal Article,"Smith, Timothy M.;York, Paul H.;Macreadie, Peter I.;Keough, Michael J.;Ross, D. Jeff;Sherman, Craig D. H.",Marine environmental research,"060701 Phycology (incl Marine Grasses),060703 Plant Developmental and Reproductive Biology,050206 Environmental Monitoring",2016,4,5,3.101,1.092,188,1,http://dro.deakin.edu.au/view/DU:30086244,FALSE,"01411136, 01411136, 01411136, 18790291, 18790291, 18790291, 01411136, 01411136, 01411136, 18790291, 18790291, 18790291",4052,24021,Marine Environmental Research,journal,1057,Q1,77,193,426,13143,1455,419,"3,13","68,10",Netherlands,Elsevier BV,Oceanography ,1
DU:30086244,Spatial variation in reproductive effort of a southern Australian seagrass,Journal Article,"Smith, Timothy M.;York, Paul H.;Macreadie, Peter I.;Keough, Michael J.;Ross, D. Jeff;Sherman, Craig D. H.",Marine environmental research,"060701 Phycology (incl Marine Grasses),060703 Plant Developmental and Reproductive Biology,050206 Environmental Monitoring",2016,4,5,3.101,1.092,188,1,http://dro.deakin.edu.au/view/DU:30086244,FALSE,"01411136, 01411136, 01411136, 18790291, 18790291, 18790291, 01411136, 01411136, 01411136, 18790291, 18790291, 18790291",4052,24021,Marine Environmental Research,journal,1057,Q1,77,193,426,13143,1455,419,"3,13","68,10",Netherlands,Elsevier BV,Pollution ,1
DU:30087849,Can mud (silt and clay) concentration be used to predict soil organic carbon content within seagrass ecosystems?,Journal Article,"Serrano, O;Lavery, PS;Duarte, CM;Kendrick, GA;Calafat, A;York, PH;Steven, A;Macreadie, Peter",Biogeosciences,"04 Earth Sciences,05 Environmental Sciences,06 Biological Sciences",2016,11,14,3.851,2.328,3,0,http://dro.deakin.edu.au/view/DU:30087849,FALSE,"17264170, 17264170, 17264189, 17264189, 17264189, 18106285, 17264170, 17264170, 17264189, 17264189, 17264189, 18106285",1311,130037,Biogeosciences,journal,2072,Q1,99,338,1380,25610,5424,1361,"3,57","75,77",Germany,Copernicus GmbH,Earth-Surface Processes ,1
DU:30087849,Can mud (silt and clay) concentration be used to predict soil organic carbon content within seagrass ecosystems?,Journal Article,"Serrano, O;Lavery, PS;Duarte, CM;Kendrick, GA;Calafat, A;York, PH;Steven, A;Macreadie, Peter",Biogeosciences,"04 Earth Sciences,05 Environmental Sciences,06 Biological Sciences",2016,11,14,3.851,2.328,3,0,http://dro.deakin.edu.au/view/DU:30087849,FALSE,"17264170, 17264170, 17264189, 17264189, 17264189, 18106285, 17264170, 17264170, 17264189, 17264189, 17264189, 18106285",1311,130037,Biogeosciences,journal,2072,Q1,99,338,1380,25610,5424,1361,"3,57","75,77",Germany,Copernicus GmbH,"Ecology, Evolution, Behavior and Systematics ",1
DU:30088153,Converting beach-cast seagrass wrack into biochar: a climate-friendly solution to a coastal problem,Journal Article,"Macreadie, Peter I.;Trevathan-Tackett, Stacey M.;Baldock, Jeffrey A.;Kelleway, Jeffrey J.",Science of the total environment,"050205 Environmental Management,060701 Phycology (incl Marine Grasses),MD Multidisciplinary",2017,3,NA,4.9,1.621,160,1,http://dro.deakin.edu.au/view/DU:30088153,FALSE,"00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026, 00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026",2190,25349,Science of the Total Environment,journal,1546,Q1,190,2746,5811,169569,28752,5685,"4,80","61,75",Netherlands,Elsevier BV,Environmental Chemistry ,1
DU:30088153,Converting beach-cast seagrass wrack into biochar: a climate-friendly solution to a coastal problem,Journal Article,"Macreadie, Peter I.;Trevathan-Tackett, Stacey M.;Baldock, Jeffrey A.;Kelleway, Jeffrey J.",Science of the total environment,"050205 Environmental Management,060701 Phycology (incl Marine Grasses),MD Multidisciplinary",2017,3,NA,4.9,1.621,160,1,http://dro.deakin.edu.au/view/DU:30088153,FALSE,"00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026, 00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026",2190,25349,Science of the Total Environment,journal,1546,Q1,190,2746,5811,169569,28752,5685,"4,80","61,75",Netherlands,Elsevier BV,Environmental Engineering ,1
DU:30088153,Converting beach-cast seagrass wrack into biochar: a climate-friendly solution to a coastal problem,Journal Article,"Macreadie, Peter I.;Trevathan-Tackett, Stacey M.;Baldock, Jeffrey A.;Kelleway, Jeffrey J.",Science of the total environment,"050205 Environmental Management,060701 Phycology (incl Marine Grasses),MD Multidisciplinary",2017,3,NA,4.9,1.621,160,1,http://dro.deakin.edu.au/view/DU:30088153,FALSE,"00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026, 00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026",2190,25349,Science of the Total Environment,journal,1546,Q1,190,2746,5811,169569,28752,5685,"4,80","61,75",Netherlands,Elsevier BV,Pollution ,1
DU:30088153,Converting beach-cast seagrass wrack into biochar: a climate-friendly solution to a coastal problem,Journal Article,"Macreadie, Peter I.;Trevathan-Tackett, Stacey M.;Baldock, Jeffrey A.;Kelleway, Jeffrey J.",Science of the total environment,"050205 Environmental Management,060701 Phycology (incl Marine Grasses),MD Multidisciplinary",2017,3,NA,4.9,1.621,160,1,http://dro.deakin.edu.au/view/DU:30088153,FALSE,"00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026, 00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026",2190,25349,Science of the Total Environment,journal,1546,Q1,190,2746,5811,169569,28752,5685,"4,80","61,75",Netherlands,Elsevier BV,Waste Management and Disposal ,1
DU:30089561,Molecular physiology reveals ammonium uptake and related gene expression in the seagrass Zostera muelleri,Journal Article,"Pernice, Mathieu;Sinutok, Sutinee;Sablok, Gaurav;Commault, Audrey S.;Schliep, Martin;Macreadie, Peter I.;Rasheed, Michael A.;Ralph, Peter J.",Marine environmental research,"060701 Phycology (incl Marine Grasses),03 Chemical Sciences,05 Environmental Sciences,06 Biological Sciences",2016,6,4,3.101,1.092,127,2,http://dro.deakin.edu.au/view/DU:30089561,FALSE,"01411136, 01411136, 01411136, 18790291, 18790291, 18790291",4052,24021,Marine Environmental Research,journal,1057,Q1,77,193,426,13143,1455,419,"3,13","68,10",Netherlands,Elsevier BV,Aquatic Science ,1
DU:30089561,Molecular physiology reveals ammonium uptake and related gene expression in the seagrass Zostera muelleri,Journal Article,"Pernice, Mathieu;Sinutok, Sutinee;Sablok, Gaurav;Commault, Audrey S.;Schliep, Martin;Macreadie, Peter I.;Rasheed, Michael A.;Ralph, Peter J.",Marine environmental research,"060701 Phycology (incl Marine Grasses),03 Chemical Sciences,05 Environmental Sciences,06 Biological Sciences",2016,6,4,3.101,1.092,127,2,http://dro.deakin.edu.au/view/DU:30089561,FALSE,"01411136, 01411136, 01411136, 18790291, 18790291, 18790291",4052,24021,Marine Environmental Research,journal,1057,Q1,77,193,426,13143,1455,419,"3,13","68,10",Netherlands,Elsevier BV,Medicine (miscellaneous) ,1
DU:30089561,Molecular physiology reveals ammonium uptake and related gene expression in the seagrass Zostera muelleri,Journal Article,"Pernice, Mathieu;Sinutok, Sutinee;Sablok, Gaurav;Commault, Audrey S.;Schliep, Martin;Macreadie, Peter I.;Rasheed, Michael A.;Ralph, Peter J.",Marine environmental research,"060701 Phycology (incl Marine Grasses),03 Chemical Sciences,05 Environmental Sciences,06 Biological Sciences",2016,6,4,3.101,1.092,127,2,http://dro.deakin.edu.au/view/DU:30089561,FALSE,"01411136, 01411136, 01411136, 18790291, 18790291, 18790291",4052,24021,Marine Environmental Research,journal,1057,Q1,77,193,426,13143,1455,419,"3,13","68,10",Netherlands,Elsevier BV,Oceanography ,1
DU:30089561,Molecular physiology reveals ammonium uptake and related gene expression in the seagrass Zostera muelleri,Journal Article,"Pernice, Mathieu;Sinutok, Sutinee;Sablok, Gaurav;Commault, Audrey S.;Schliep, Martin;Macreadie, Peter I.;Rasheed, Michael A.;Ralph, Peter J.",Marine environmental research,"060701 Phycology (incl Marine Grasses),03 Chemical Sciences,05 Environmental Sciences,06 Biological Sciences",2016,6,4,3.101,1.092,127,2,http://dro.deakin.edu.au/view/DU:30089561,FALSE,"01411136, 01411136, 01411136, 18790291, 18790291, 18790291",4052,24021,Marine Environmental Research,journal,1057,Q1,77,193,426,13143,1455,419,"3,13","68,10",Netherlands,Elsevier BV,Pollution ,1
DU:30092395,Carbon sequestration by Australian tidal marshes,Journal Article,"Macreadie, Peter I.;Ollivier, Q.R.;Kelleway, J.J.;Serrano, O.;Carnell, P.E.;Ewers Lewis, C.J.;Atwood, T.B.;Sanderman, J.;Baldock, J.;Connolly, R.M.;Duarte, C.M.;Lavery, P.S.;Steven, A.;Lovelock, C.E.",Scientific reports,"050205 Environmental Management,050301 Carbon Sequestration Science,060205 Marine and Estuarine Ecology (incl Marine Ichthyology),050205 Environmental Management,050301 Carbon Sequestration Science,060205 Marine and Estuarine Ecology (incl Marine Ichthyology)",2017,19,17,4.259,1.625,137,111,http://dro.deakin.edu.au/view/DU:30092395,TRUE,20452322,2218,21100200805,Scientific Reports,journal,1533,Q1,122,24827,35929,1180809,155850,34882,"4,25","47,56",United Kingdom,Nature Publishing Group,Multidisciplinary ,1
DU:30093434,Effects of nutrient load on microbial activities within a seagrass-dominated ecosystem: implications of changes in seagrass blue carbon,Journal Article,"Liu, Songlin;Jiang, Zhijian;Wu, Yunchao;Zhang, Jingping;Arbi, Iman;Ye, Feng;Huang, Xiaoping;Macreadie, Peter Ian",Marine pollution bulletin,"050204 Environmental Impact Assessment,060701 Phycology (incl Marine Grasses),MD Multidisciplinary",2017,6,NA,3.146,1.302,155,1,http://dro.deakin.edu.au/view/DU:30093434,FALSE,"0025326X, 18793363, 18793363, 18793363, 18793363, 0025326X, 18793363, 18793363, 18793363, 18793363",3592,24024,Marine Pollution Bulletin,journal,1147,Q1,136,906,2154,43607,7238,2028,"3,30","48,13",United Kingdom,Elsevier Ltd.,Aquatic Science ,1
DU:30093434,Effects of nutrient load on microbial activities within a seagrass-dominated ecosystem: implications of changes in seagrass blue carbon,Journal Article,"Liu, Songlin;Jiang, Zhijian;Wu, Yunchao;Zhang, Jingping;Arbi, Iman;Ye, Feng;Huang, Xiaoping;Macreadie, Peter Ian",Marine pollution bulletin,"050204 Environmental Impact Assessment,060701 Phycology (incl Marine Grasses),MD Multidisciplinary",2017,6,NA,3.146,1.302,155,1,http://dro.deakin.edu.au/view/DU:30093434,FALSE,"0025326X, 18793363, 18793363, 18793363, 18793363, 0025326X, 18793363, 18793363, 18793363, 18793363",3592,24024,Marine Pollution Bulletin,journal,1147,Q1,136,906,2154,43607,7238,2028,"3,30","48,13",United Kingdom,Elsevier Ltd.,Oceanography ,1
DU:30093434,Effects of nutrient load on microbial activities within a seagrass-dominated ecosystem: implications of changes in seagrass blue carbon,Journal Article,"Liu, Songlin;Jiang, Zhijian;Wu, Yunchao;Zhang, Jingping;Arbi, Iman;Ye, Feng;Huang, Xiaoping;Macreadie, Peter Ian",Marine pollution bulletin,"050204 Environmental Impact Assessment,060701 Phycology (incl Marine Grasses),MD Multidisciplinary",2017,6,NA,3.146,1.302,155,1,http://dro.deakin.edu.au/view/DU:30093434,FALSE,"0025326X, 18793363, 18793363, 18793363, 18793363, 0025326X, 18793363, 18793363, 18793363, 18793363",3592,24024,Marine Pollution Bulletin,journal,1147,Q1,136,906,2154,43607,7238,2028,"3,30","48,13",United Kingdom,Elsevier Ltd.,Pollution ,1
DU:30093435,Is demineralization with dilute hydrofluoric acid a viable method for isolating mineral stabilized soil organic matter?,Journal Article,"Sanderman, Jonathan;Farrell, Mark;Macreadie, Peter I.;Hayes, Matthew;McGowan, Janine;Baldock, Jeff",Geoderma,"050301 Carbon Sequestration Science,05 Environmental Sciences,06 Biological Sciences,07 Agricultural And Veterinary Sciences",2017,6,NA,4.036,1.551,129,1,http://dro.deakin.edu.au/view/DU:30093435,FALSE,00167061,1803,39112,Geoderma,journal,1717,Q1,129,414,1044,23562,4378,1026,"4,07","56,91",Netherlands,Elsevier BV,Soil Science ,1
DU:30095971,Can we manage coastal ecosystems to sequester more blue carbon?,Journal Article,"Macreadie, Peter I.;Nielsen, Daniel A.;Kelleway, Jeffrey J.;Atwood, Trisha B.;Seymour, Justin R.;Petrou, Katherina;Connolly, Rod M.;Thomson, Alexandra C.G.;Trevathan-Tackett, Stacey M.;Ralph, Peter J.",Frontiers in ecology and the environment,"050301 Carbon Sequestration Science,050205 Environmental Management,MD Multidisciplinary",2017,21,20,8.039,4.779,158,27,http://dro.deakin.edu.au/view/DU:30095971,TRUE,"15409295, 15409295, 15409295, 15409295, 15409295, 15409309, 15409309, 15409309, 15409309, 15409295, 15409295, 15409295, 15409295, 15409295, 15409309, 15409309, 15409309, 15409309",324,144675,Frontiers in Ecology and the Environment,journal,4677,Q1,127,99,433,2404,1748,185,"8,23","24,28",United States,Wiley-Blackwell,Ecology ,1
DU:30095971,Can we manage coastal ecosystems to sequester more blue carbon?,Journal Article,"Macreadie, Peter I.;Nielsen, Daniel A.;Kelleway, Jeffrey J.;Atwood, Trisha B.;Seymour, Justin R.;Petrou, Katherina;Connolly, Rod M.;Thomson, Alexandra C.G.;Trevathan-Tackett, Stacey M.;Ralph, Peter J.",Frontiers in ecology and the environment,"050301 Carbon Sequestration Science,050205 Environmental Management,MD Multidisciplinary",2017,21,20,8.039,4.779,158,27,http://dro.deakin.edu.au/view/DU:30095971,TRUE,"15409295, 15409295, 15409295, 15409295, 15409295, 15409309, 15409309, 15409309, 15409309, 15409295, 15409295, 15409295, 15409295, 15409295, 15409309, 15409309, 15409309, 15409309",324,144675,Frontiers in Ecology and the Environment,journal,4677,Q1,127,99,433,2404,1748,185,"8,23","24,28",United States,Wiley-Blackwell,"Ecology, Evolution, Behavior and Systematics ",1
DU:30095972,Variability and vulnerability of coastal ‘blue carbon’ stocks: a case study from Southeast Australia,Journal Article,"Ewers Lewis, Carolyn J.;Carnell, Paul E.;Sanderman, Jonathon;Baldock, Jeffrey A.;Macreadie, Peter I.",Ecosystems,"050101 Ecological Impacts of Climate Change,050301 Carbon Sequestration Science,060701 Phycology (incl Marine Grasses),05 Environmental Sciences,06 Biological Sciences",2018,6,NA,4.198,2.013,172,2,http://dro.deakin.edu.au/view/DU:30095972,FALSE,"14329840, 14350629, 14350629, 14329840, 14350629, 14350629",1302,20343,Ecosystems,journal,2081,Q1,126,153,311,7789,1332,308,"3,90","50,91",Germany,Springer Verlag,Ecology ,1
DU:30095972,Variability and vulnerability of coastal ‘blue carbon’ stocks: a case study from Southeast Australia,Journal Article,"Ewers Lewis, Carolyn J.;Carnell, Paul E.;Sanderman, Jonathon;Baldock, Jeffrey A.;Macreadie, Peter I.",Ecosystems,"050101 Ecological Impacts of Climate Change,050301 Carbon Sequestration Science,060701 Phycology (incl Marine Grasses),05 Environmental Sciences,06 Biological Sciences",2018,6,NA,4.198,2.013,172,2,http://dro.deakin.edu.au/view/DU:30095972,FALSE,"14329840, 14350629, 14350629, 14329840, 14350629, 14350629",1302,20343,Ecosystems,journal,2081,Q1,126,153,311,7789,1332,308,"3,90","50,91",Germany,Springer Verlag,"Ecology, Evolution, Behavior and Systematics ",1
DU:30095972,Variability and vulnerability of coastal ‘blue carbon’ stocks: a case study from Southeast Australia,Journal Article,"Ewers Lewis, Carolyn J.;Carnell, Paul E.;Sanderman, Jonathon;Baldock, Jeffrey A.;Macreadie, Peter I.",Ecosystems,"050101 Ecological Impacts of Climate Change,050301 Carbon Sequestration Science,060701 Phycology (incl Marine Grasses),05 Environmental Sciences,06 Biological Sciences",2018,6,NA,4.198,2.013,172,2,http://dro.deakin.edu.au/view/DU:30095972,FALSE,"14329840, 14350629, 14350629, 14329840, 14350629, 14350629",1302,20343,Ecosystems,journal,2081,Q1,126,153,311,7789,1332,308,"3,90","50,91",Germany,Springer Verlag,Environmental Chemistry ,1
DU:30096890,Sediment microbes mediate the impact of nutrient loading on blue carbon sequestration by mixed seagrass meadows,Journal Article,"Liu, Songlin;Jiang, Zhijian;Zhang, Jingping;Wu, Yunchao;Huang, Xiaoping;Macreadie, Peter I.",Science of the total environment,"050301 Carbon Sequestration Science,060701 Phycology (incl Marine Grasses),MD Multidisciplinary",2017,3,NA,4.9,1.621,132,2,http://dro.deakin.edu.au/view/DU:30096890,FALSE,"00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026",2190,25349,Science of the Total Environment,journal,1546,Q1,190,2746,5811,169569,28752,5685,"4,80","61,75",Netherlands,Elsevier BV,Environmental Chemistry ,1
DU:30096890,Sediment microbes mediate the impact of nutrient loading on blue carbon sequestration by mixed seagrass meadows,Journal Article,"Liu, Songlin;Jiang, Zhijian;Zhang, Jingping;Wu, Yunchao;Huang, Xiaoping;Macreadie, Peter I.",Science of the total environment,"050301 Carbon Sequestration Science,060701 Phycology (incl Marine Grasses),MD Multidisciplinary",2017,3,NA,4.9,1.621,132,2,http://dro.deakin.edu.au/view/DU:30096890,FALSE,"00489697, 00489697, 00489697, 00489697, 18791026, 18791026, 18791026, 18791026, 18791026",2190,25349,Science of the Total Environment,journal,1546,Q1,190,2746,5811,169569,28752,5685,"4,80","61,75",Netherlands,Elsevier BV,Environmental Engineering ,1
